destination_id,destination_name,country,continent,type,unesco_site,best_season,avg_cost_usd,avg_rating,annual_visitors_millions,city,region,latitude,longitude,description,budget_level,culture_score,adventure_score,nature_score,beach_score,urban_score,nightlife_score,cuisine_score,wellness_score,seclusion_score,climate_spring_temp,climate_spring_label,climate_summer_temp,climate_summer_label,climate_autumn_temp,climate_autumn_label,climate_winter_temp,climate_winter_label,ideal_duration_days,experience_types,experience_types_str
DEST_0214,Grand Beach,Peru,South America,Religious,No,Summer,76.07,4.8,1.82,Cuzco,south_america,-13.51695415,-71.97927121,"Cobblestone streets, vibrant markets, and the scent of fresh Andean cuisine surround you in a city where ancient history meets lively modern culture.",Budget,5,4,5,1,3,3,4,3,3,12.700000000000001,Cool,11.533333333333333,Cool,14.033333333333333,Cool,13.266666666666666,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0215,Sacred Temple,Argentina,South America,Nature,No,Spring,175.47,4.9,5.57,Salta,south_america,-25.1076701,-64.3494964,"Stunning mountain landscapes, vibrant local markets, and the warmth of traditional folklore create an inviting and colorful atmosphere.",Mid-range,4,4,5,1,3,3,4,3,4,16.400000000000002,Pleasant,11.133333333333333,Cool,18.233333333333334,Pleasant,21.066666666666666,Pleasant,5,['Nature'],Nature
DEST_0216,Ancient Falls,Germany,Europe,Religious,Yes,Autumn,159.09,4.6,1.94,Heidelberg,europe,49.4093582,8.694724,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",Mid-range,5,2,4,1,3,3,4,3,4,10.366666666666665,Cool,20.7,Pleasant,12.133333333333333,Cool,4.066666666666666,Cold,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0217,Serene Plaza,New Zealand,Oceania,Historical,No,Summer,95.43,4.3,7.57,Rotorua,oceania,-38.1381493,176.252922,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",Mid-range,4,4,5,2,3,3,3,5,3,13.066666666666668,Cool,7.866666666666667,Cool,11.233333333333334,Cool,16.566666666666666,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0218,Crystal Beach,New Zealand,Oceania,Nature,No,Summer,153.58,4.4,7.74,Rotorua,oceania,-38.1381493,176.252922,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",Mid-range,4,4,5,2,3,3,3,5,3,13.066666666666668,Cool,7.866666666666667,Cool,11.233333333333334,Cool,16.566666666666666,Pleasant,4,['Nature'],Nature
DEST_0219,Hidden Beach,United States,North America,Historical,No,Spring,132.62,4.7,8.3,Washington,north_america,38.8950368,-77.0365427,"Majestic landscapes blend with vibrant city life, offering a mix of natural beauty, cultural richness, and a welcoming atmosphere.",Mid-range,5,2,3,1,5,4,4,3,2,14.633333333333335,Cool,26.23333333333333,Warm,16.73333333333333,Pleasant,4.8999999999999995,Cold,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0220,Golden Valley,United States,North America,City,Yes,Autumn,136.51,4.2,8.07,Washington,north_america,38.8950368,-77.0365427,"Majestic landscapes blend with vibrant city life, offering a mix of natural beauty, cultural richness, and a welcoming atmosphere.",Mid-range,5,2,3,1,5,4,4,3,2,14.633333333333335,Cool,26.23333333333333,Warm,16.73333333333333,Pleasant,4.8999999999999995,Cold,5,['Urban'],Urban
DEST_0221,Hidden Ruins,Australia,Oceania,City,No,Autumn,128.63,4.3,7.36,Melbourne,oceania,-37.8142454,144.9631732,"A vibrant mix of street art, diverse cuisine, and lively laneways create an atmosphere that's both exciting and warmly inviting.",Mid-range,5,3,3,3,5,4,5,4,2,15.233333333333334,Pleasant,10.033333333333333,Cool,14.533333333333333,Cool,19.666666666666668,Pleasant,5,['Urban'],Urban
DEST_0222,Ancient Beach,Japan,Asia,Historical,No,Spring,193.48,4.9,7.09,Takayama,asia,36.1396246,137.2510322,"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.",Mid-range,5,2,4,1,2,2,4,3,4,10.533333333333333,Cool,22.96666666666667,Pleasant,14.200000000000001,Cool,0.5333333333333333,Cold,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0223,Crystal Pagoda,Germany,Europe,City,No,Summer,68.39,4.6,3.78,Berlin,europe,52.510885,13.3989367,"Eclectic streets filled with history, art, and a dynamic cultural scene create an atmosphere that's both invigorating and deeply engaging.",Mid-range,5,3,2,1,5,5,4,3,2,10.200000000000001,Cool,19.866666666666664,Pleasant,10.933333333333335,Cool,3.1999999999999997,Cold,5,['Urban'],Urban
DEST_0224,Grand Canyon,Kenya,Africa,Adventure,No,Autumn,61.06,4.9,4.89,Nairobi,africa,-1.30261485,36.82884202,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.",Mid-range,4,4,5,1,4,3,3,3,2,20.666666666666668,Pleasant,18.3,Pleasant,19.966666666666665,Pleasant,20.8,Pleasant,5,['Adventure'],Adventure
DEST_0225,Ancient Canyon,Canada,North America,Nature,No,Summer,159.03,5.0,6.31,Québec City,north_america,46.8137431,-71.2084061,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Mid-range,5,3,4,2,3,3,4,3,3,4.333333333333333,Cold,19.299999999999997,Pleasant,8.533333333333333,Cool,-7.933333333333334,Cold,5,['Nature'],Nature
DEST_0226,Crystal Beach,Kenya,Africa,Religious,No,Autumn,155.47,4.7,7.12,Nairobi,africa,-1.30261485,36.82884202,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.",Mid-range,4,4,5,1,4,3,3,3,2,20.666666666666668,Pleasant,18.3,Pleasant,19.966666666666665,Pleasant,20.8,Pleasant,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0227,Crystal Temple,Mexico,North America,Adventure,Yes,Summer,160.84,4.6,1.95,Puerto Vallarta,north_america,20.6407176,-105.220306,"Golden beaches meet the lush Sierra Madre mountains, creating a vibrant yet laid-back atmosphere filled with colorful markets and lively nightlife.",Mid-range,3,4,4,5,3,4,4,4,3,23.066666666666666,Pleasant,25.3,Warm,24.3,Pleasant,21.2,Pleasant,5,['Adventure'],Adventure
DEST_0228,Golden Pagoda,Germany,Europe,Historical,No,Spring,244.1,4.9,4.53,Heidelberg,europe,49.4093582,8.694724,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",Mid-range,5,2,4,1,3,3,4,3,4,10.366666666666665,Cool,20.7,Pleasant,12.133333333333333,Cool,4.066666666666666,Cold,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0229,Serene Forest,Thailand,Asia,City,No,Winter,159.19,4.5,9.29,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,['Urban'],Urban
DEST_0230,Golden Plaza,New Zealand,Oceania,Religious,Yes,Spring,100.52,4.5,9.86,Rotorua,oceania,-38.1381493,176.252922,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",Mid-range,4,4,5,2,3,3,3,5,3,13.066666666666668,Cool,7.866666666666667,Cool,11.233333333333334,Cool,16.566666666666666,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0231,Grand Park,France,Europe,Adventure,No,Summer,276.93,4.7,4.29,Annecy,europe,45.8992348,6.1288847,"Charming canals and cobblestone streets weave through a picturesque town, surrounded by stunning alpine views and the serene waters of a crystal-clear lake.",Mid-range,4,4,5,3,3,3,4,3,4,11.1,Cool,21.0,Pleasant,11.966666666666667,Cool,3.6333333333333333,Cold,4,['Adventure'],Adventure
DEST_0232,Grand Beach,China,Asia,Religious,Yes,Autumn,142.1,4.4,8.13,Shanghai,asia,31.2312707,121.4700152,"Vibrant streets pulse with energy, blending futuristic skyscrapers with ancient temples, while enticing aromas from street food stalls fill the air.",Mid-range,5,3,2,1,5,5,5,3,2,17.266666666666666,Pleasant,28.400000000000002,Warm,20.333333333333332,Pleasant,7.433333333333333,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0233,Hidden Valley,Peru,South America,City,No,Autumn,192.61,3.8,9.24,Lima,south_america,-12.0621065,-77.0365256,"A lively blend of colonial charm and vibrant modernity, with bustling markets, ocean views, and the tantalizing aroma of street food.",Mid-range,5,3,3,2,4,4,5,3,2,21.46666666666667,Pleasant,17.433333333333334,Pleasant,17.933333333333334,Pleasant,22.633333333333336,Pleasant,6,['Urban'],Urban
DEST_0234,Grand Forest,Thailand,Asia,Beach,No,Winter,85.5,4.1,7.51,Koh Lanta,asia,13.8212743,100.6306935,"Golden beaches, gentle waves, and lush greenery create a serene escape where you can unwind and soak in the tranquil island vibe.",Budget,3,4,4,5,2,3,4,4,4,30.599999999999998,Hot,29.666666666666668,Warm,28.633333333333336,Warm,27.733333333333334,Warm,5,['Beach'],Beach
DEST_0235,Serene Falls,Spain,Europe,Adventure,No,Spring,74.86,4.4,4.8,Asturias,europe,43.3133868,-5.94192,"Lush green landscapes meet rugged coastlines, offering a sense of tranquility and adventure with every breathtaking vista and charming village.",Mid-range,4,4,5,4,2,3,4,3,4,12.333333333333334,Cool,18.499999999999996,Pleasant,14.666666666666666,Cool,9.1,Cool,6,['Adventure'],Adventure
DEST_0236,Serene Falls,United States,North America,Beach,No,Summer,137.71,4.4,5.23,San Diego,north_america,32.7174202,-117.162772,"Sun-drenched beaches, vibrant neighborhoods, and an easygoing vibe invite you to savor ocean breezes and explore diverse, lively cultural spots.",Mid-range,4,4,4,5,4,4,4,4,3,16.96666666666667,Pleasant,21.266666666666666,Pleasant,20.066666666666666,Pleasant,14.566666666666668,Cool,5,['Beach'],Beach
DEST_0237,Mystic Canyon,Japan,Asia,Religious,Yes,Winter,190.22,4.5,3.94,Takayama,asia,36.1396246,137.2510322,"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.",Mid-range,5,2,4,1,2,2,4,3,4,10.533333333333333,Cool,22.96666666666667,Pleasant,14.200000000000001,Cool,0.5333333333333333,Cold,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0238,Ancient Ruins,Canada,North America,City,No,Winter,242.45,4.8,0.62,Vancouver,north_america,49.2608724,-123.113952,"Nestled between ocean and mountains, this city offers a harmonious blend of urban excitement and serene natural beauty, perfect for outdoor enthusiasts.",Luxury,4,4,5,3,5,4,4,4,3,10.666666666666666,Cool,18.7,Pleasant,11.533333333333333,Cool,5.133333333333333,Cool,8,['Urban'],Urban
DEST_0239,Lush Park,Morocco,Africa,Adventure,No,Autumn,99.14,4.7,9.63,Fès,africa,34.0346534,-5.0161926,"Winding alleys filled with vibrant souks, the aroma of spices, and the sound of artisans at work create an enchanting, timeless atmosphere.",Budget,5,2,2,1,3,2,4,3,3,16.5,Pleasant,26.399999999999995,Warm,19.599999999999998,Pleasant,11.366666666666667,Cool,6,['Adventure'],Adventure
DEST_0240,Hidden Ruins,Morocco,Africa,Religious,No,Spring,136.56,4.2,1.31,Fès,africa,34.0346534,-5.0161926,"Winding alleys filled with vibrant souks, the aroma of spices, and the sound of artisans at work create an enchanting, timeless atmosphere.",Budget,5,2,2,1,3,2,4,3,3,16.5,Pleasant,26.399999999999995,Warm,19.599999999999998,Pleasant,11.366666666666667,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0241,Crystal Canyon,India,Asia,Beach,No,Autumn,150.03,4.5,6.16,Goa,asia,15.3004543,74.0855134,"Golden beaches stretch endlessly alongside vibrant markets and aromatic spice-scented air, offering a perfect blend of relaxation and lively culture.",Mid-range,4,4,3,5,3,5,4,3,3,29.166666666666668,Warm,26.900000000000002,Warm,27.566666666666666,Warm,26.7,Warm,5,['Beach'],Beach
DEST_0242,Crystal Pagoda,South Africa,Africa,Beach,No,Spring,150.7,4.5,2.49,Cape Town,africa,-33.9288301,18.4172197,"A vibrant coastal city surrounded by rugged mountains and pristine beaches, offering laid-back afternoons, diverse cultures, and breathtaking views.",Mid-range,4,4,5,4,4,4,4,3,3,17.53333333333333,Pleasant,12.9,Cool,16.666666666666668,Pleasant,21.2,Pleasant,8,['Beach'],Beach
DEST_0243,Crystal Valley,India,Asia,Beach,No,Summer,144.26,4.5,2.31,Goa,asia,15.3004543,74.0855134,"Golden beaches stretch endlessly alongside vibrant markets and aromatic spice-scented air, offering a perfect blend of relaxation and lively culture.",Mid-range,4,4,3,5,3,5,4,3,3,29.166666666666668,Warm,26.900000000000002,Warm,27.566666666666666,Warm,26.7,Warm,5,['Beach'],Beach
DEST_0244,Sacred Beach,Morocco,Africa,Beach,No,Autumn,148.36,4.3,5.87,Essaouira,africa,31.5118281,-9.7620903,"Charming coastal breezes mix with the vibrant hum of bustling souks and the scent of fresh seafood, creating a laid-back, inviting atmosphere.",Budget,4,3,4,4,3,3,4,3,4,18.6,Pleasant,23.8,Pleasant,21.333333333333332,Pleasant,15.966666666666669,Pleasant,4,['Beach'],Beach
DEST_0245,Lush Forest,India,Asia,Nature,No,Winter,219.43,3.7,4.69,Ladakh,asia,34.0242098,77.2036739,"Rugged landscapes with towering mountains and serene monasteries create a tranquil yet awe-inspiring atmosphere, perfect for those seeking adventure and peace.",Budget,4,5,5,1,1,1,3,3,5,6.833333333333333,Cool,17.400000000000002,Pleasant,7.5,Cool,-4.5,Cold,10,['Nature'],Nature
DEST_0246,Hidden Valley,Germany,Europe,Beach,Yes,Autumn,212.3,3.9,1.97,Rostock,europe,54.0886707,12.1400211,"Charming cobblestone streets and historic architecture meet the refreshing sea breeze, creating a welcoming blend of maritime history and modern vibrancy.",Mid-range,4,3,3,4,3,3,3,3,3,8.366666666666665,Cool,17.566666666666666,Pleasant,10.3,Cool,2.8000000000000003,Cold,4,['Beach'],Beach
DEST_0247,Lush Pagoda,Australia,Oceania,Religious,Yes,Winter,164.49,4.4,9.49,Melbourne,oceania,-37.8142454,144.9631732,"A vibrant mix of street art, diverse cuisine, and lively laneways create an atmosphere that's both exciting and warmly inviting.",Mid-range,5,3,3,3,5,4,5,4,2,15.233333333333334,Pleasant,10.033333333333333,Cool,14.533333333333333,Cool,19.666666666666668,Pleasant,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0248,Crystal Plaza,Australia,Oceania,Nature,No,Winter,79.62,4.3,6.62,Hobart,oceania,-42.8825088,147.3281233,"Charming waterfront views and a laid-back vibe invite exploration through historic streets, bustling markets, and the surrounding natural beauty of rugged landscapes.",Mid-range,4,3,5,3,3,2,4,3,4,12.733333333333334,Cool,8.833333333333334,Cool,11.5,Cool,15.9,Pleasant,5,['Nature'],Nature
DEST_0249,Hidden Valley,Thailand,Asia,Historical,No,Summer,131.91,4.5,1.98,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0250,Mystic Falls,Peru,South America,Beach,Yes,Autumn,196.78,4.9,0.76,Lima,south_america,-12.0621065,-77.0365256,"A lively blend of colonial charm and vibrant modernity, with bustling markets, ocean views, and the tantalizing aroma of street food.",Mid-range,5,3,3,2,4,4,5,3,2,21.46666666666667,Pleasant,17.433333333333334,Pleasant,17.933333333333334,Pleasant,22.633333333333336,Pleasant,6,['Beach'],Beach
DEST_0251,Crystal Plaza,Spain,Europe,Nature,No,Winter,114.78,4.3,6.88,Valencia,europe,39.4697065,-0.3763353,"Sun-drenched streets lined with orange trees, vibrant markets, and a seamless blend of ancient history and modern art create a captivating atmosphere.",Mid-range,4,3,4,4,4,4,5,3,3,16.633333333333336,Pleasant,25.73333333333333,Warm,19.633333333333336,Pleasant,12.233333333333334,Cool,5,['Nature'],Nature
DEST_0252,Grand Falls,Germany,Europe,Nature,No,Summer,123.77,4.6,6.7,Heidelberg,europe,49.4093582,8.694724,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",Mid-range,5,2,4,1,3,3,4,3,4,10.366666666666665,Cool,20.7,Pleasant,12.133333333333333,Cool,4.066666666666666,Cold,4,['Nature'],Nature
DEST_0253,Grand Forest,Germany,Europe,Religious,No,Summer,132.47,4.4,2.81,Heidelberg,europe,49.4093582,8.694724,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",Mid-range,5,2,4,1,3,3,4,3,4,10.366666666666665,Cool,20.7,Pleasant,12.133333333333333,Cool,4.066666666666666,Cold,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_0254,Serene Falls,Japan,Asia,Beach,No,Spring,185.55,4.6,8.39,Takayama,asia,36.1396246,137.2510322,"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.",Mid-range,5,2,4,1,2,2,4,3,4,10.533333333333333,Cool,22.96666666666667,Pleasant,14.200000000000001,Cool,0.5333333333333333,Cold,4,['Beach'],Beach
DEST_0255,Mystic Valley,Vietnam,Asia,City,No,Winter,232.32,4.2,2.45,Hanoi,asia,21.0283334,105.854041,"Bustling streets filled with the aroma of street food, lively markets, and serene lakes create a vibrant yet peaceful atmosphere.",Budget,5,3,3,1,4,3,5,3,2,25.066666666666666,Warm,29.833333333333332,Warm,25.933333333333334,Warm,18.433333333333334,Pleasant,5,['Urban'],Urban
DEST_0256,Mystic Park,Argentina,South America,Beach,No,Summer,179.66,4.4,0.62,Buenos Aires,south_america,-34.6083696,-58.4440583,"Lively streets filled with tango rhythms, vibrant markets, and historic architecture create an irresistible blend of culture and energy.",Mid-range,5,3,2,2,5,5,5,3,2,18.766666666666666,Pleasant,12.533333333333333,Cool,18.3,Pleasant,24.666666666666668,Pleasant,10,['Beach'],Beach
